车站编号,日期,时刻,进站量,出站量,客流量（进出）,环境温度,能耗值,hour,datetime,dayofweek,is_weekend,能耗值_lag1,能耗值_lag2,能耗值_rolling3_mean,能耗值_rolling3_std
石油路站-1号线,2024-08-29,22:00-23:00,3063,921,3984,29.2,228,22,2024-08-29 22:00:00,3,0,247.0,237.0,237.33333333333334,9.504384952922168
石油路站-1号线,2024-08-29,23:00-24:00,105,92,197,27.7,177,23,2024-08-29 23:00:00,3,0,228.0,247.0,217.33333333333334,36.19852667351716
石油路站-1号线,2024-08-30,6:00-7:00,533,150,683,27.7,148,6,2024-08-30 06:00:00,4,0,177.0,228.0,184.33333333333334,40.5010287935175
石油路站-1号线,2024-08-30,7:00-8:00,1092,672,1764,29.3,132,7,2024-08-30 07:00:00,4,0,148.0,177.0,152.33333333333334,22.810816147900834
石油路站-1号线,2024-08-30,8:00-9:00,722,4884,5606,30.8,123,8,2024-08-30 08:00:00,4,0,132.0,148.0,134.33333333333334,12.662279942148386
石油路站-1号线,2024-08-30,9:00-10:00,920,3816,4736,29.7,156,9,2024-08-30 09:00:00,4,0,123.0,132.0,137.0,17.05872210923198
石油路站-1号线,2024-08-30,10:00-11:00,924,1700,2624,31.6,160,10,2024-08-30 10:00:00,4,0,156.0,123.0,146.33333333333334,20.305992547357377
石油路站-1号线,2024-08-30,11:00-12:00,891,2192,3083,34.5,155,11,2024-08-30 11:00:00,4,0,160.0,156.0,157.0,2.6457513110645907
石油路站-1号线,2024-08-30,12:00-13:00,807,1118,1925,32.7,170,12,2024-08-30 12:00:00,4,0,155.0,160.0,161.66666666666666,7.637626158259733
石油路站-1号线,2024-08-30,13:00-14:00,1365,1541,2906,35.1,182,13,2024-08-30 13:00:00,4,0,170.0,155.0,169.0,13.527749258468683
石油路站-1号线,2024-08-30,14:00-15:00,877,467,1344,34.6,198,14,2024-08-30 14:00:00,4,0,182.0,170.0,183.33333333333334,14.047538337136984
石油路站-1号线,2024-08-30,15:00-16:00,1932,2552,4484,33.9,190,15,2024-08-30 15:00:00,4,0,198.0,182.0,190.0,8.0
石油路站-1号线,2024-08-30,16:00-17:00,1110,1598,2708,36.1,204,16,2024-08-30 16:00:00,4,0,190.0,198.0,197.33333333333334,7.023769168568492
石油路站-1号线,2024-08-30,17:00-18:00,2962,2905,5867,33.8,214,17,2024-08-30 17:00:00,4,0,204.0,190.0,202.66666666666666,12.055427546683415
石油路站-1号线,2024-08-30,18:00-19:00,3607,3137,6744,33.1,231,18,2024-08-30 18:00:00,4,0,214.0,204.0,216.33333333333334,13.650396819628845
石油路站-1号线,2024-08-30,19:00-20:00,3449,2254,5703,32.2,232,19,2024-08-30 19:00:00,4,0,231.0,214.0,225.66666666666666,10.115993936995679
石油路站-1号线,2024-08-30,20:00-21:00,4251,2203,6454,30.1,209,20,2024-08-30 20:00:00,4,0,232.0,231.0,224.0,13.0
石油路站-1号线,2024-08-30,21:00-22:00,2414,1185,3599,28.4,190,21,2024-08-30 21:00:00,4,0,209.0,232.0,210.33333333333334,21.031722072463143
石油路站-1号线,2024-08-30,22:00-23:00,826,550,1376,29.4,149,22,2024-08-30 22:00:00,4,0,190.0,209.0,182.66666666666666,30.6648550189518
石油路站-1号线,2024-08-30,23:00-24:00,65,142,207,27.4,130,23,2024-08-30 23:00:00,4,0,149.0,190.0,156.33333333333334,30.664855018951798
石油路站-1号线,2024-08-31,6:00-7:00,336,116,452,28.8,121,6,2024-08-31 06:00:00,5,1,130.0,149.0,133.33333333333334,14.29452109492771
石油路站-1号线,2024-08-31,7:00-8:00,1402,990,2392,27.6,119,7,2024-08-31 07:00:00,5,1,121.0,130.0,123.33333333333333,5.859465277082315
石油路站-1号线,2024-08-31,8:00-9:00,1949,4560,6509,29.8,186,8,2024-08-31 08:00:00,5,1,119.0,121.0,142.0,38.118237105091836
石油路站-1号线,2024-08-31,9:00-10:00,1105,3962,5067,29.3,208,9,2024-08-31 09:00:00,5,1,186.0,119.0,171.0,46.357307945997036
石油路站-1号线,2024-08-31,10:00-11:00,825,1675,2500,32.3,200,10,2024-08-31 10:00:00,5,1,208.0,186.0,198.0,11.135528725660043
石油路站-1号线,2024-08-31,11:00-12:00,708,2321,3029,34.3,171,11,2024-08-31 11:00:00,5,1,200.0,208.0,193.0,19.467922333931785
石油路站-1号线,2024-08-31,12:00-13:00,1320,2578,3898,35.8,185,12,2024-08-31 12:00:00,5,1,171.0,200.0,185.33333333333334,14.502873278538061
石油路站-1号线,2024-08-31,13:00-14:00,1412,2868,4280,34.4,184,13,2024-08-31 13:00:00,5,1,185.0,171.0,180.0,7.810249675906654
石油路站-1号线,2024-08-31,14:00-15:00,1596,3322,4918,36.6,190,14,2024-08-31 14:00:00,5,1,184.0,185.0,186.33333333333334,3.2145502536643185
石油路站-1号线,2024-08-31,15:00-16:00,1257,183,1440,36.7,208,15,2024-08-31 15:00:00,5,1,190.0,184.0,194.0,12.489995996796797
石油路站-1号线,2024-08-31,16:00-17:00,2726,1938,4664,33.9,216,16,2024-08-31 16:00:00,5,1,208.0,190.0,204.66666666666666,13.316656236958785
石油路站-1号线,2024-08-31,17:00-18:00,3026,4996,8022,32.5,230,17,2024-08-31 17:00:00,5,1,216.0,208.0,218.0,11.135528725660043
石油路站-1号线,2024-08-31,18:00-19:00,4279,5036,9315,32.1,244,18,2024-08-31 18:00:00,5,1,230.0,216.0,230.0,14.0
石油路站-1号线,2024-08-31,19:00-20:00,2044,3826,5870,33.2,249,19,2024-08-31 19:00:00,5,1,244.0,230.0,241.0,9.848857801796104
石油路站-1号线,2024-08-31,20:00-21:00,1554,1190,2744,30.6,252,20,2024-08-31 20:00:00,5,1,249.0,244.0,248.33333333333334,4.041451884327381
石油路站-1号线,2024-08-31,21:00-22:00,2567,1232,3799,28.1,236,21,2024-08-31 21:00:00,5,1,252.0,249.0,245.66666666666666,8.504900548115382
石油路站-1号线,2024-08-31,22:00-23:00,2908,1189,4097,28.5,207,22,2024-08-31 22:00:00,5,1,236.0,252.0,231.66666666666666,22.810816147900834
石油路站-1号线,2024-08-31,23:00-24:00,131,166,297,27.4,168,23,2024-08-31 23:00:00,5,1,207.0,236.0,203.66666666666666,34.122328955294556
石油路站-1号线,2024-09-01,6:00-7:00,366,127,493,25.8,146,6,2024-09-01 06:00:00,6,1,168.0,207.0,173.66666666666666,30.89228598426043
石油路站-1号线,2024-09-01,7:00-8:00,356,937,1293,26.4,134,7,2024-09-01 07:00:00,6,1,146.0,168.0,149.33333333333334,17.243356208503418
石油路站-1号线,2024-09-01,8:00-9:00,2291,5396,7687,27.0,165,8,2024-09-01 08:00:00,6,1,134.0,146.0,148.33333333333334,15.631165450257807
石油路站-1号线,2024-09-01,9:00-10:00,1165,3926,5091,30.0,176,9,2024-09-01 09:00:00,6,1,165.0,134.0,158.33333333333334,21.77919496522618
石油路站-1号线,2024-09-01,10:00-11:00,682,1967,2649,30.1,177,10,2024-09-01 10:00:00,6,1,176.0,165.0,172.66666666666666,6.6583281184793925
石油路站-1号线,2024-09-01,11:00-12:00,754,1439,2193,29.6,166,11,2024-09-01 11:00:00,6,1,177.0,176.0,173.0,6.082762530298219
石油路站-1号线,2024-09-01,12:00-13:00,1225,2064,3289,31.1,150,12,2024-09-01 12:00:00,6,1,166.0,177.0,164.33333333333334,13.576941236277534
石油路站-1号线,2024-09-01,13:00-14:00,1418,2097,3515,32.4,167,13,2024-09-01 13:00:00,6,1,150.0,166.0,161.0,9.539392014169456
石油路站-1号线,2024-09-01,14:00-15:00,2144,2029,4173,30.6,179,14,2024-09-01 14:00:00,6,1,167.0,150.0,165.33333333333334,14.571661996262929
石油路站-1号线,2024-09-01,15:00-16:00,1942,2856,4798,33.9,200,15,2024-09-01 15:00:00,6,1,179.0,167.0,182.0,16.703293088490067
石油路站-1号线,2024-09-01,16:00-17:00,2088,2231,4319,33.2,211,16,2024-09-01 16:00:00,6,1,200.0,179.0,196.66666666666666,16.258331197676267
石油路站-1号线,2024-09-01,17:00-18:00,3023,3070,6093,31.0,231,17,2024-09-01 17:00:00,6,1,211.0,200.0,214.0,15.716233645501712
石油路站-1号线,2024-09-01,18:00-19:00,4307,5108,9415,31.3,245,18,2024-09-01 18:00:00,6,1,231.0,211.0,229.0,17.08800749063506
石油路站-1号线,2024-09-01,19:00-20:00,2312,2145,4457,31.0,246,19,2024-09-01 19:00:00,6,1,245.0,231.0,240.66666666666666,8.386497083606082
石油路站-1号线,2024-09-01,20:00-21:00,2586,1342,3928,27.8,234,20,2024-09-01 20:00:00,6,1,246.0,245.0,241.66666666666666,6.6583281184793925
石油路站-1号线,2024-09-01,21:00-22:00,2524,1354,3878,28.7,214,21,2024-09-01 21:00:00,6,1,234.0,246.0,231.33333333333334,16.165807537309522
石油路站-1号线,2024-09-01,22:00-23:00,3654,1256,4910,26.1,188,22,2024-09-01 22:00:00,6,1,214.0,234.0,212.0,23.065125189341593
石油路站-1号线,2024-09-01,23:00-24:00,230,141,371,25.8,156,23,2024-09-01 23:00:00,6,1,188.0,214.0,186.0,29.0516780926679
石油路站-1号线,2024-09-02,6:00-7:00,221,101,322,24.4,134,6,2024-09-02 06:00:00,0,0,156.0,188.0,159.33333333333334,27.15388247255507
石油路站-1号线,2024-09-02,7:00-8:00,814,793,1607,27.9,124,7,2024-09-02 07:00:00,0,0,134.0,156.0,138.0,16.3707055437449
石油路站-1号线,2024-09-02,8:00-9:00,2055,6430,8485,28.0,159,8,2024-09-02 08:00:00,0,0,124.0,134.0,139.0,18.027756377319946
石油路站-1号线,2024-09-02,9:00-10:00,838,3221,4059,27.8,167,9,2024-09-02 09:00:00,0,0,159.0,124.0,150.0,22.869193252058544
石油路站-1号线,2024-09-02,10:00-11:00,695,1839,2534,30.9,170,10,2024-09-02 10:00:00,0,0,167.0,159.0,165.33333333333334,5.686240703077327
石油路站-1号线,2024-09-02,11:00-12:00,706,2874,3580,31.7,155,11,2024-09-02 11:00:00,0,0,170.0,167.0,164.0,7.937253933193772
石油路站-1号线,2024-09-02,12:00-13:00,918,1959,2877,32.1,180,12,2024-09-02 12:00:00,0,0,155.0,170.0,168.33333333333334,12.583057392117915
石油路站-1号线,2024-09-02,13:00-14:00,2171,2852,5023,35.0,204,13,2024-09-02 13:00:00,0,0,180.0,155.0,179.66666666666666,24.5017006212494
石油路站-1号线,2024-09-02,14:00-15:00,1479,1929,3408,33.8,181,14,2024-09-02 14:00:00,0,0,204.0,180.0,188.33333333333334,13.576941236277534
石油路站-1号线,2024-09-02,15:00-16:00,944,1490,2434,33.3,195,15,2024-09-02 15:00:00,0,0,181.0,204.0,193.33333333333334,11.590225767142474
石油路站-1号线,2024-09-02,16:00-17:00,1977,2792,4769,33.0,198,16,2024-09-02 16:00:00,0,0,195.0,181.0,191.33333333333334,9.073771725877465
石油路站-1号线,2024-09-02,17:00-18:00,3046,2555,5601,34.1,214,17,2024-09-02 17:00:00,0,0,198.0,195.0,202.33333333333334,10.214368964029708
石油路站-1号线,2024-09-02,18:00-19:00,4589,5367,9956,29.4,227,18,2024-09-02 18:00:00,0,0,214.0,198.0,213.0,14.52583904633395
石油路站-1号线,2024-09-02,19:00-20:00,1866,2957,4823,31.1,226,19,2024-09-02 19:00:00,0,0,227.0,214.0,222.33333333333334,7.234178138070234
石油路站-1号线,2024-09-02,20:00-21:00,1434,1250,2684,29.3,223,20,2024-09-02 20:00:00,0,0,226.0,227.0,225.33333333333334,2.081665999466133
石油路站-1号线,2024-09-02,21:00-22:00,2447,1098,3545,28.3,208,21,2024-09-02 21:00:00,0,0,223.0,226.0,219.0,9.643650760992955
石油路站-1号线,2024-09-02,22:00-23:00,2923,1097,4020,28.3,156,22,2024-09-02 22:00:00,0,0,208.0,223.0,195.66666666666666,35.16153201061258
石油路站-1号线,2024-09-02,23:00-24:00,26,132,158,24.4,135,23,2024-09-02 23:00:00,0,0,156.0,208.0,166.33333333333334,37.58102358017053
石油路站-1号线,2024-09-03,6:00-7:00,250,98,348,25.2,122,6,2024-09-03 06:00:00,1,0,135.0,156.0,137.66666666666666,17.15614564327703
石油路站-1号线,2024-09-03,7:00-8:00,988,816,1804,26.2,118,7,2024-09-03 07:00:00,1,0,122.0,135.0,125.0,8.888194417315589
石油路站-1号线,2024-09-03,8:00-9:00,2864,5431,8295,27.4,147,8,2024-09-03 08:00:00,1,0,118.0,122.0,129.0,15.716233645501712
石油路站-1号线,2024-09-03,9:00-10:00,991,2681,3672,28.3,166,9,2024-09-03 09:00:00,1,0,147.0,118.0,143.66666666666666,24.172987679087857
石油路站-1号线,2024-09-03,10:00-11:00,708,1367,2075,28.2,166,10,2024-09-03 10:00:00,1,0,166.0,147.0,159.66666666666666,10.969655114602888
石油路站-1号线,2024-09-03,11:00-12:00,725,1106,1831,28.9,131,11,2024-09-03 11:00:00,1,0,166.0,166.0,154.33333333333334,20.207259421636902
石油路站-1号线,2024-09-03,12:00-13:00,1111,2802,3913,33.1,166,12,2024-09-03 12:00:00,1,0,131.0,166.0,154.33333333333334,20.207259421636902
石油路站-1号线,2024-09-03,13:00-14:00,1641,1655,3296,33.4,171,13,2024-09-03 13:00:00,1,0,166.0,131.0,156.0,21.79449471770337
石油路站-1号线,2024-09-03,14:00-15:00,1498,2860,4358,32.3,175,14,2024-09-03 14:00:00,1,0,171.0,166.0,170.66666666666666,4.509249752822894
石油路站-1号线,2024-09-03,15:00-16:00,1992,2674,4666,35.2,191,15,2024-09-03 15:00:00,1,0,175.0,171.0,179.0,10.583005244258363
石油路站-1号线,2024-09-03,16:00-17:00,1661,2800,4461,33.6,197,16,2024-09-03 16:00:00,1,0,191.0,175.0,187.66666666666666,11.372481406154654
石油路站-1号线,2024-09-03,17:00-18:00,2727,4903,7630,30.2,211,17,2024-09-03 17:00:00,1,0,197.0,191.0,199.66666666666666,10.263202878893768
石油路站-1号线,2024-09-03,18:00-19:00,3946,5130,9076,33.5,226,18,2024-09-03 18:00:00,1,0,211.0,197.0,211.33333333333334,14.502873278538061
石油路站-1号线,2024-09-03,19:00-20:00,1254,2735,3989,29.5,227,19,2024-09-03 19:00:00,1,0,226.0,211.0,221.33333333333334,8.962886439832502
石油路站-1号线,2024-09-03,20:00-21:00,1691,1665,3356,29.1,211,20,2024-09-03 20:00:00,1,0,227.0,226.0,221.33333333333334,8.962886439832502
石油路站-1号线,2024-09-03,21:00-22:00,2769,1173,3942,26.8,209,21,2024-09-03 21:00:00,1,0,211.0,227.0,215.66666666666666,9.865765724632494
石油路站-1号线,2024-09-03,22:00-23:00,2006,861,2867,28.2,158,22,2024-09-03 22:00:00,1,0,209.0,211.0,192.66666666666666,30.03886371574886
石油路站-1号线,2024-09-03,23:00-24:00,159,169,328,24.5,135,23,2024-09-03 23:00:00,1,0,158.0,209.0,167.33333333333334,37.87259343289463
石油路站-1号线,2024-09-04,6:00-7:00,483,141,624,26.0,123,6,2024-09-04 06:00:00,2,0,135.0,158.0,138.66666666666666,17.7857620959388
石油路站-1号线,2024-09-04,7:00-8:00,1306,843,2149,27.4,117,7,2024-09-04 07:00:00,2,0,123.0,135.0,125.0,9.16515138991168
石油路站-1号线,2024-09-04,8:00-9:00,695,7527,8222,27.0,152,8,2024-09-04 08:00:00,2,0,117.0,123.0,130.66666666666666,18.717193521821944
石油路站-1号线,2024-09-04,9:00-10:00,796,2511,3307,28.4,169,9,2024-09-04 09:00:00,2,0,152.0,117.0,146.0,26.514147167125703
石油路站-1号线,2024-09-04,10:00-11:00,726,1596,2322,30.9,160,10,2024-09-04 10:00:00,2,0,169.0,152.0,160.33333333333334,8.504900548115382
石油路站-1号线,2024-09-04,11:00-12:00,766,1868,2634,33.0,139,11,2024-09-04 11:00:00,2,0,160.0,169.0,156.0,15.394804318340652
石油路站-1号线,2024-09-04,12:00-13:00,1261,2556,3817,33.2,178,12,2024-09-04 12:00:00,2,0,139.0,160.0,159.0,19.519221295943137
石油路站-1号线,2024-09-04,13:00-14:00,1114,2243,3357,33.7,170,13,2024-09-04 13:00:00,2,0,178.0,139.0,162.33333333333334,20.5993527406405
石油路站-1号线,2024-09-04,14:00-15:00,1424,2262,3686,31.5,178,14,2024-09-04 14:00:00,2,0,170.0,178.0,175.33333333333334,4.618802153517007
石油路站-1号线,2024-09-04,15:00-16:00,1376,1886,3262,32.6,197,15,2024-09-04 15:00:00,2,0,178.0,170.0,181.66666666666666,13.868429375143146
石油路站-1号线,2024-09-04,16:00-17:00,3129,2897,6026,30.3,206,16,2024-09-04 16:00:00,2,0,197.0,178.0,193.66666666666666,14.29452109492771
石油路站-1号线,2024-09-04,17:00-18:00,2770,4418,7188,30.6,220,17,2024-09-04 17:00:00,2,0,206.0,197.0,207.66666666666666,11.590225767142472
石油路站-1号线,2024-09-04,18:00-19:00,3194,5059,8253,32.0,230,18,2024-09-04 18:00:00,2,0,220.0,206.0,218.66666666666666,12.055427546683415
石油路站-1号线,2024-09-04,19:00-20:00,3012,1472,4484,31.5,231,19,2024-09-04 19:00:00,2,0,230.0,220.0,227.0,6.082762530298219
石油路站-1号线,2024-09-04,20:00-21:00,2144,2057,4201,26.3,217,20,2024-09-04 20:00:00,2,0,231.0,230.0,226.0,7.810249675906654
石油路站-1号线,2024-09-04,21:00-22:00,1260,1000,2260,29.1,198,21,2024-09-04 21:00:00,2,0,217.0,231.0,215.33333333333334,16.56301099840646
石油路站-1号线,2024-09-04,22:00-23:00,2726,1070,3796,25.3,212,22,2024-09-04 22:00:00,2,0,198.0,217.0,209.0,9.848857801796104
石油路站-1号线,2024-09-04,23:00-24:00,92,105,197,25.3,167,23,2024-09-04 23:00:00,2,0,212.0,198.0,192.33333333333334,23.028967265887832
石油路站-1号线,2024-09-05,6:00-7:00,265,96,361,26.2,140,6,2024-09-05 06:00:00,3,0,167.0,212.0,173.0,36.373066958946424
石油路站-1号线,2024-09-05,7:00-8:00,729,959,1688,26.7,128,7,2024-09-05 07:00:00,3,0,140.0,167.0,145.0,19.974984355438178
石油路站-1号线,2024-09-05,8:00-9:00,2201,5586,7787,29.4,145,8,2024-09-05 08:00:00,3,0,128.0,140.0,137.66666666666666,8.736894948054104
石油路站-1号线,2024-09-05,9:00-10:00,887,3894,4781,29.1,164,9,2024-09-05 09:00:00,3,0,145.0,128.0,145.66666666666666,18.0092568789868
石油路站-1号线,2024-09-05,10:00-11:00,809,1907,2716,28.8,161,10,2024-09-05 10:00:00,3,0,164.0,145.0,156.66666666666666,10.214368964029708
石油路站-1号线,2024-09-05,11:00-12:00,672,1319,1991,29.8,166,11,2024-09-05 11:00:00,3,0,161.0,164.0,163.66666666666666,2.5166114784235836
石油路站-1号线,2024-09-05,12:00-13:00,865,2496,3361,30.2,169,12,2024-09-05 12:00:00,3,0,166.0,161.0,165.33333333333334,4.041451884327381
石油路站-1号线,2024-09-05,13:00-14:00,1167,2367,3534,34.0,155,13,2024-09-05 13:00:00,3,0,169.0,166.0,163.33333333333334,7.371114795831994
石油路站-1号线,2024-09-05,14:00-15:00,1433,2136,3569,32.0,158,14,2024-09-05 14:00:00,3,0,155.0,169.0,160.66666666666666,7.371114795831994
石油路站-1号线,2024-09-05,15:00-16:00,1924,1641,3565,33.6,174,15,2024-09-05 15:00:00,3,0,158.0,155.0,162.33333333333334,10.214368964029708
石油路站-1号线,2024-09-05,16:00-17:00,1875,2771,4646,34.6,189,16,2024-09-05 16:00:00,3,0,174.0,158.0,173.66666666666666,15.50268793897798
石油路站-1号线,2024-09-05,17:00-18:00,2921,3226,6147,32.6,209,17,2024-09-05 17:00:00,3,0,189.0,174.0,190.66666666666666,17.559422921421234
石油路站-1号线,2024-09-05,18:00-19:00,3533,5548,9081,33.2,225,18,2024-09-05 18:00:00,3,0,209.0,189.0,207.66666666666666,18.036999011291577
石油路站-1号线,2024-09-05,19:00-20:00,3290,3226,6516,30.2,227,19,2024-09-05 19:00:00,3,0,225.0,209.0,220.33333333333334,9.865765724632494
石油路站-1号线,2024-09-05,20:00-21:00,1353,796,2149,29.4,220,20,2024-09-05 20:00:00,3,0,227.0,225.0,224.0,3.605551275463989
石油路站-1号线,2024-09-05,21:00-22:00,3479,1417,4896,26.9,182,21,2024-09-05 21:00:00,3,0,220.0,227.0,209.66666666666666,24.214320831552
石油路站-1号线,2024-09-05,22:00-23:00,1569,901,2470,26.4,166,22,2024-09-05 22:00:00,3,0,182.0,220.0,189.33333333333334,27.736858750286295
石油路站-1号线,2024-09-05,23:00-24:00,52,117,169,24.8,140,23,2024-09-05 23:00:00,3,0,166.0,182.0,162.66666666666666,21.197484127446195
石油路站-1号线,2024-09-06,6:00-7:00,450,144,594,26.4,124,6,2024-09-06 06:00:00,4,0,140.0,166.0,143.33333333333334,21.197484127446195
石油路站-1号线,2024-09-06,7:00-8:00,1639,902,2541,26.2,118,7,2024-09-06 07:00:00,4,0,124.0,140.0,127.33333333333333,11.372481406154654
石油路站-1号线,2024-09-06,8:00-9:00,2281,3491,5772,27.0,144,8,2024-09-06 08:00:00,4,0,118.0,124.0,128.66666666666666,13.613718571108091
石油路站-1号线,2024-09-06,9:00-10:00,1031,3461,4492,28.7,186,9,2024-09-06 09:00:00,4,0,144.0,118.0,149.33333333333334,34.31229128655406
石油路站-1号线,2024-09-06,10:00-11:00,625,1676,2301,30.7,180,10,2024-09-06 10:00:00,4,0,186.0,144.0,170.0,22.715633383201094
石油路站-1号线,2024-09-06,11:00-12:00,692,1404,2096,30.4,195,11,2024-09-06 11:00:00,4,0,180.0,186.0,187.0,7.54983443527075
石油路站-1号线,2024-09-06,12:00-13:00,1001,2391,3392,30.5,184,12,2024-09-06 12:00:00,4,0,195.0,180.0,186.33333333333334,7.767453465154029
石油路站-1号线,2024-09-06,13:00-14:00,953,2377,3330,33.4,187,13,2024-09-06 13:00:00,4,0,184.0,195.0,188.66666666666666,5.686240703077327
石油路站-1号线,2024-09-06,14:00-15:00,1383,2710,4093,32.9,218,14,2024-09-06 14:00:00,4,0,187.0,184.0,196.33333333333334,18.823743871327334
石油路站-1号线,2024-09-06,15:00-16:00,976,1674,2650,33.7,209,15,2024-09-06 15:00:00,4,0,218.0,187.0,204.66666666666666,15.947831618540915
石油路站-1号线,2024-09-06,16:00-17:00,1438,3097,4535,30.2,197,16,2024-09-06 16:00:00,4,0,209.0,218.0,208.0,10.535653752852738
石油路站-1号线,2024-09-06,17:00-18:00,3442,2005,5447,31.3,212,17,2024-09-06 17:00:00,4,0,197.0,209.0,206.0,7.937253933193772
石油路站-1号线,2024-09-06,18:00-19:00,3849,4000,7849,32.4,227,18,2024-09-06 18:00:00,4,0,212.0,197.0,212.0,15.0
石油路站-1号线,2024-09-06,19:00-20:00,2637,1876,4513,31.6,227,19,2024-09-06 19:00:00,4,0,227.0,212.0,222.0,8.660254037844387
石油路站-1号线,2024-09-06,20:00-21:00,2373,1361,3734,28.2,223,20,2024-09-06 20:00:00,4,0,227.0,227.0,225.66666666666666,2.3094010767585034
石油路站-1号线,2024-09-06,21:00-22:00,2027,1272,3299,27.8,218,21,2024-09-06 21:00:00,4,0,223.0,227.0,222.66666666666666,4.509249752822894
石油路站-1号线,2024-09-06,22:00-23:00,282,583,865,25.8,225,22,2024-09-06 22:00:00,4,0,218.0,223.0,222.0,3.605551275463989
石油路站-1号线,2024-09-06,23:00-24:00,88,181,269,25.3,175,23,2024-09-06 23:00:00,4,0,225.0,218.0,206.0,27.073972741361768
石油路站-1号线,2024-09-07,6:00-7:00,257,85,342,26.4,149,6,2024-09-07 06:00:00,5,1,175.0,225.0,183.0,38.62641583165593
石油路站-1号线,2024-09-07,7:00-8:00,1148,906,2054,27.1,136,7,2024-09-07 07:00:00,5,1,149.0,175.0,153.33333333333334,19.85782801147531
石油路站-1号线,2024-09-07,8:00-9:00,2238,3166,5404,29.3,172,8,2024-09-07 08:00:00,5,1,136.0,149.0,152.33333333333334,18.23001188516709
石油路站-1号线,2024-09-07,9:00-10:00,1128,2706,3834,28.8,194,9,2024-09-07 09:00:00,5,1,172.0,136.0,167.33333333333334,29.280255007997
